article_id,date,category,author,title,content,viral
69243,2016-01-20,rec.autos,Author_5,"Actually the company, and the product was ROVAC - which stood for","Actually the company, and the product was ROVAC - which stood for ROTary Air Conditioning..it used a rotary compressor with what was effectively an air/air heat exchanger, and worked pretty well. The negatives were mostly that it was about 5-10% less efficient than using freon, and noise problems from the high velocity/pressure air, all of which were solved by the time the company went bankrupt. It is still a legal entity in Florida, but I believe completely ""dead"".. and there's a heck of an opurtunity to buy up it's patents and restart the operation......",1
15806,2016-09-19,rec.autos,Author_37,Does anyone know what the domestic content is of any of these:,"Does anyone know what the domestic content is of any of these: Geo Prizm, Eagle Talon, Ford Probe ? All are made in the US, but I have been told they contain mostly foreign parts. Please follow up directly to me, I'll post the findings to the net if there is interest. Thanks! Tim Newman...",1
14165,2016-03-08,talk.politics.mideast,Author_2,You can dream whatever you wish. We have demands from the Armenians.,"You can dream whatever you wish. We have demands from the Armenians. With the Government of x-Soviet Armenia, we would sit down, go over all our outstanding issues, whether it's land or reparations or recognition, whatever it is. We'd like to sit down and ask for it. By all means, lands and properties were taken away from us and they should be returned to the rightful owners, the Turkish and Kurdish people, who were there 3,000 years, long before the Armenians ever showed up in that area. Entire population of the region was subjected to genocide beyond belief; genocide which...",0
79446,2016-01-26,talk.politics.mideast,Author_20,No one is forced to blow up airplanes. Terrorism is a choice,"No one is forced to blow up airplanes. Terrorism is a choice made by people because they do not want to work for peace. There are *lots* of military targets in Israel. There are lots of legitamate targets in Israel. Old ladies, children, and civilians in general are not acceptable targets. If the only person you can kill is a civilian, you hold your fire. If that means you can't kill anyone, then you can't kill anyone. Claiming that civilain targets are acceptable because they are easy kills is rediculous. Did they make a policy of it? Did you mean...",0
23399,2015-10-04,rec.autos,Author_9,I had the exactly same problem with my '70 Lesabre. It was,"I had the exactly same problem with my '70 Lesabre. It was also from Cal. What I did was go to the local junkyard and pick up a diaphragm from a '68 Lesabre with the same heater set up. It worked for me, but a little bit slow to change from vents to defogger. Better than nothing!...",1
72205,2016-09-03,talk.politics.mideast,Author_17,From: Center for Policy Research <cpr> Subject: Desertification of the Negev The,"From: Center for Policy Research <cpr> Subject: Desertification of the Negev The desertification of the arid Negev ------------------------------------- by Moise Saltiel, I&P March 1990 I. The Negev Bedouin Before and After 1948 II. Jewish Agricultural Settlement in the Negev III. Development of the Negev's Rural Population IV. Economic Situation of Jewish Settlements in 1990 V. Failure in Settling the Arava Valley VI. Failure in Settling the Central Mountains VII. Failure in Making the Negev ""Bedouinenrein"" (Cleansing the Negev of Bedouins) VIII. Transforming Bedouin into Low-Paid Workers IX.. Failure in Settling the ""Development Towns"" X. Jordan Water to the Negev: A...",0
12154,2016-07-02,talk.politics.mideast,Author_41,... Sounds just like a racial theory that Hitler outlined in Mein,"... Sounds just like a racial theory that Hitler outlined in Mein Kampf. -- ------------------------------------------------------------------------------------------ Disclaimer: Opinions expressed are mine, not my employer's....",0
23935,2016-01-18,rec.autos,Author_3,Nobody is using discrete IC's to do these functions anymore if at,Nobody is using discrete IC's to do these functions anymore if at all. I doubt any of the Motor electronics had any to start with. ...Much less TTL....,1
77632,2015-09-07,rec.autos,Author_12,"I understand Caddy is working on one, double battery, super high perf","I understand Caddy is working on one, double battery, super high perf engine, more gauges, a bit 'stretched', etc, lots of communication equipment, the works. Color selection is limited though. The problem is that the guy at 1600 Penn. Avenue is about to get it (Pres. Clinton) (Last time it was a Lincoln, this time a Caddy). Not to my knowledge; I know GM does conversion work for things like hot climates (i.e. the Chevy Caprices sold to the Middle East) but things like that are always done by third parties, NOT the manufacturer. Maybe you will need to buy...",1
70260,2015-01-20,rec.autos,Author_5,The Chevrolet brothers were respected racers & test drivers for the Buick,"The Chevrolet brothers were respected racers & test drivers for the Buick Co. when Durant was there. When the directors kicked Durant out of GM in 1910 he took Chevrolet and others with him. As mentioned before, they founded the successful Chevrolet company. A little-known fact is that the Chevrolet Co. actually took over GM! That was how Durant got back in charge of GM-- legally his new company Chevrolet Co. did the buying, and GM was a division of Chevrolet! After 1920 and into the Sloan era, GM shuffled things so that the GM board was superior, but there...",1
82512,2015-09-15,rec.autos,Author_1,You are sure that what you call a 200SX we call a,"You are sure that what you call a 200SX we call a 240? Just curious.. We also have a nissan predacessor (sp) to the 240 called a 200, which came in turbo and nonturbo. But i don't think we've ever had a 240 turbo...just curious...(BTW, I'm in the US, if that matters..)...",1
79878,2016-04-15,rec.autos,Author_22,"Tony, I believe, first of all, that Max's car is an Austrailian","Tony, I believe, first of all, that Max's car is an Austrailian built car. I don't think its a chopped up U.S. unit. It may be called a Kangaroo or Roo or something similar-not sure. But, I do recall reading that Austrailian cars used Ford V-8 engines. The Ford V-8 Interceptor is, I think, a 428 c.i. cop car motor. Whatever the case that small car with a screaming big block Ford 428 would probably smoke the tires for miles/kilometers. I hope someone out there can elaborate on the subject....",1
12180,2016-05-01,rec.autos,Author_24,The part about spending $5000-7000 on repairs reminds me of an article,"The part about spending $5000-7000 on repairs reminds me of an article I read in a magazine comparing the 5 year ownership costs of a Toyota Camry and a Ford Taurus or something like that. The result, which they announced with great flourish was that it cost the same at the end of the period. That was their argument to prove that you don't go wrong buying the Ford Taurus over the Camry. Now, if I remember correctly, the Camry costs about $4000 or so more in initial costs. Essentially, it means that you spend about $4000 extra on repairs...",1
49692,2016-10-10,rec.autos,Author_16,*>>>>>>>>>>>>>>>>>>>> Is this a joke ? *>>>>>>>>>>>>>>>>>>>>>>>> -- ___________________________________________________________________,*>>>>>>>>>>>>>>>>>>>> Is this a joke ? *>>>>>>>>>>>>>>>>>>>>>>>> -- ___________________________________________________________________...,1
70012,2015-12-27,talk.politics.mideast,Author_40,Not acceptable. Syria and Lebanon have a right to determine if they,"Not acceptable. Syria and Lebanon have a right to determine if they wish to return to the situation prior to the French invasion where they were both part of the same ""mandate territory"" - read colony. Israel has no right to determine what happens in Lebanon. Invading another country because you consider them a threat is precisely the way that almost all wars of aggression have started. Again territorial expansion by force. The UN defines them as occupied. They are recognised as such by every nation on earth (excluding one small caribean island). So the Adam thinks that peace is...",0
